MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
5.6533,35,5.209923664122138,0.9770992366412213,662,2.5267175572519083,37.37,-122.05
8.0639,35,8.022598870056497,1.0903954802259888,469,2.6497175141242937,32.83,-117.27
5.1032,18,3.726651480637813,0.9430523917995444,853,1.9430523917995444,37.45,-122.19
2.6103,44,4.0673400673400675,1.202020202020202,603,2.0303030303030303,34.41,-119.69
4.6793,14,5.833333333333333,1.12,852,2.84,33.68,-117.78
1.9417,32,7.647058823529412,2.2406417112299466,434,2.320855614973262,40.28,-124.25
0.9204,43,4.1645569620253164,1.0126582278481013,1253,5.286919831223629,38.59,-121.48
4.1146,41,4.938997821350762,1.0588235294117647,1045,2.2766884531590414,37.68,-122.4
2.5694,44,5.109343936,1.0119284294234592,1145,2.2763419483101393,38.54,-121.44
2.825,27,5.339882121807466,1.1453831041257367,1472,2.8919449901768175,34.91,-117.03
8.6963,33,5.926199262,0.9372693726937269,727,2.6826568265682655,37.43,-122.21
3.32,40,4.548821548821548,1.1111111111111112,701,2.3602693602693603,37.56,-122.31
7.457,30,6.759595959595959,0.9838383838383838,1296,2.618181818181818,34.16,-118.63
3.1441,33,4.827285921625545,1.0449927431059507,2533,3.676342525399129,33.9,-118.09
3.0139,43,5.917582417582418,1.0934065934065933,447,2.456043956043956,38.62,-121.37
4.8516,13,6.150141643,0.9603399433427762,951,2.6940509915014164,40.75,-124.17
4.4844,31,5.945205479452055,0.9486301369863014,801,2.743150684931507,33.2,-117.22
2.8728,8,3.7091503267973858,1.0468409586056644,1742,1.897603486,32.91,-117.12
5.806,16,6.872516556291391,1.054635761589404,1558,2.5794701986754967,33.85,-117.8
4,35,4.938095238095238,0.9857142857142858,552,2.6285714285714286,37.71,-122.12
3.0444,36,4.559748427672956,1.0817610062893082,1087,2.2788259958071277,38.46,-122.71
5.9585,14,7.2727272727272725,1.0616883116883118,1030,3.344155844155844,39.18,-123.17
1.2275,38,4.04679803,1.2044334975369457,1196,2.9458128078817736,34.53,-117.3
5.6426,35,6.745945945945946,1.1135135135135135,551,2.9783783783783786,33.85,-118.35
2.5574,32,5.830927835051546,1.1463917525773195,1655,3.4123711340206184,38.52,-121.42
1.3971,37,4.642857142857143,1.0942857142857143,1243,3.5514285714285716,33.96,-118.26
3.3937,52,4.095724907063197,1.1078066914498141,2280,2.1189591078066914,37.76,-122.42
4.8984,8,5.023255813953488,0.9069767441860465,626,3.639534884,32.56,-117.09
6.8588,3,8.640701071080818,1.2677702044790653,3191,3.107108081791626,33.64,-117.49
3.125,23,6.375796178343949,1.2420382165605095,369,2.3503184713375798,38.51,-120.8
4.6111,45,5.355437665782493,1.0450928381962865,1549,4.108753315649867,33.84,-117.92
3.7904,15,6.109813084112149,1.1331775700934579,1063,2.4836448598130842,38.79,-121.24
5.9053,16,6.577464788732394,1.0035211267605635,995,3.5035211267605635,37.26,-121.8
6.2464,4,6.461855670103093,1.0391752577319588,1599,3.296907216494845,33.65,-117.6
2.0057,34,3.977722772277228,1.1126237623762376,3086,3.8193069306930694,33.97,-118.18
5.3272,46,5.748995983935743,1.0301204819277108,1412,2.8353413654618476,34.16,-118.1
5.4359,25,6.613095238095238,1.0138888888888888,1671,3.3154761904761907,37.51,-121.97
3.5426,26,5.301321585903084,1.096035242290749,2673,2.3550660792951543,33.66,-117.88
1.9657,13,4.187035069075452,1.0584484590860785,4749,2.5233793836344316,38.48,-121.42
15.0001,33,7.446511627906977,1.0372093023255815,629,2.925581395348837,37.43,-122.27
4.0052,30,4.2377358490566035,1.0364779874213836,2032,2.5559748427672955,34.13,-118.2
2.5083,21,4.604784688995215,1.0688995215311006,1985,1.8995215311004785,38.75,-121.27
2.35,15,6.337175792507205,1.3054755043227666,899,2.590778097982709,37.7,-118.45
3.0396,16,4.837563452,1.1302876480541455,1946,3.292724196277496,34.03,-117.68
2.9167,25,3.5666251556662516,1.0510585305105853,1745,2.1731008717310085,34.14,-118.23
4.5469,52,4.181132075471698,0.9924528301886792,940,1.7735849056603774,33.76,-118.13
4.3173,46,5.491803278688525,1.0608899297423888,1031,2.414519906323185,34.16,-118.32
6.0959,3,5.5305867665418225,1.0499375780274656,2559,3.194756554307116,37.37,-121.88
1.9811,16,6.10472973,1.1689189189189189,587,1.9831081081081081,34.19,-118.96
6.3716,30,5.510416666666667,0.9625,1506,3.1375,37.33,-121.98
4.8295,44,6.0583941605839415,1.0462287104622872,1305,3.1751824817518246,33.95,-118.31
2.9315,46,5.1352657004830915,0.9879227053140096,1292,3.1207729468599035,33.98,-118.34
6.6897,22,7.408783783783784,1.0016891891891893,1915,3.2347972972972974,33.89,-117.86
1.5898,35,4.176678445229682,1.0777385159010602,977,3.452296819787986,33.95,-118.3
3.2792,40,4.452975047984645,1.0786948176583493,1499,2.8771593090211134,37.76,-122.51
1.3304,28,5.6453900709219855,1.0780141843971631,962,3.4113475177304964,36.7,-119.8
7.2211,23,7.557077625570776,1.0182648401826484,706,3.223744292237443,37.68,-121.92
2.7344,18,7.085158150851582,1.6131386861313868,999,2.4306569343065694,38.42,-120.42
1.4821,20,6.36,1.8488888888888888,570,2.533333333333333,36.57,-118.65
10.3048,36,8.134920634920634,1.1904761904761905,316,2.507936507936508,33.61,-117.92
1.3527,41,3.7114093959731544,1.0425055928411633,1391,3.111856823266219,36.75,-119.8
4.4209,33,5.709864603481625,1.0928433268858802,1264,2.4448742746615086,36.49,-121.74
4.4286,44,5.013179571663921,1.0197693574958815,1316,2.1680395387149916,33.84,-118.14
5.3002,8,6.687022900763359,1.089058524173028,1158,2.946564885496183,37.98,-121.34
5.0947,12,6.765853658536585,1.1886178861788619,1609,2.616260162601626,35.48,-120.56
15.0001,46,6,0.8,13,2.6,37.5,-122.14
1.8208,19,5.426997245179064,1.187327824,1166,3.212121212121212,41.09,-123.72
5.7321,18,6.814953271028037,0.9981308411214953,1651,3.085981308411215,37.99,-121.79
2.4706,31,4.156593406593407,1.0686813186813187,1396,3.8351648351648353,34.06,-118.03
0.9797,32,4.843283582089552,1.3544776119402986,716,2.671641791044776,37.95,-122.37
7.745,4,7.508064516129032,1.1733870967741935,685,2.7620967741935485,33.1,-117.23
6.8879,44,8.717171717171718,1.1515151515151516,281,2.8383838383838382,37.47,-122.28
2.1139,40,4.343195266,1.0828402366863905,2024,2.9940828402366866,34.07,-117.31
2.5208,31,5.891156462585034,1.129251700680272,979,3.3299319727891157,36.54,-119.83
2.2883,33,3.9787472035794185,1,2659,2.9742729306487696,38.14,-121.27
5.4617,17,5.487850467,1.0373831775700935,1381,2.581308411214953,33.92,-117.89
5.716,4,5.506923540036123,1.0999397953040337,3950,2.3780854906682722,34.25,-118.81
1.7734,43,4.523809523809524,1.1428571428571428,2133,3.627551020408163,33.97,-118.29
6.4978,27,6.718328840970351,0.9582210242587601,1928,2.5983827493261455,38.02,-122.55
4.7344,37,5.136125654450262,0.9607329842931938,1267,3.316753926701571,37.56,-122.3
3.1719,14,4.590782122905028,1.1075418994413408,1601,2.2360335195530725,37.95,-122.03
2.1378,39,3.7617834394904457,1.1184713375796178,1379,1.756687898089172,33.77,-118.17
2.7268,30,4.1969072164948455,1.1,2144,2.2103092783505156,33.85,-118.15
3.6477,15,8.334951456,1.6310679611650485,501,2.4320388349514563,40.3,-121.09
6.6888,36,6.482213438735178,0.9446640316205533,693,2.739130434782609,34.16,-118.03
2.2031,22,3.8241469816272966,1.0078740157480315,2962,3.8871391076115485,37.35,-121.84
4.8371,17,6.087053571428571,1.03125,1691,3.7745535714285716,33.98,-117.49
3.5547,34,5.051971326164875,1.0913978494623655,1718,3.078853046594982,34.06,-117.92
9.2327,19,8.118279569892474,1.014336917562724,904,3.240143369175627,33.88,-117.81
4.7188,36,6.008333333333334,1.0194444444444444,915,2.5416666666666665,32.8,-117.09
2.1667,11,5.5285714285714285,1.119047619047619,640,3.0476190476190474,33.72,-117.28
5.5395,14,6.256578947368421,1.111842105263158,848,2.789473684210526,33.46,-117.34
5.6912,22,6.571251548946716,1.0384138785625774,2372,2.939281288723668,34.26,-118.54
2.8542,52,5.457831325301205,0.9939759036144579,257,1.5481927710843373,38.56,-121.44
4.2564,25,5.592105263157895,1.0855263157894737,4528,4.2556390977443606,33.79,-117.81
4.6861,16,5.494262295081967,1.0549180327868852,7030,2.8811475409836067,34.44,-118.45
1.625,52,3.8380952380952382,1.1142857142857143,361,3.4380952380952383,34.14,-118.15
2.2725,39,3.4210526315789473,1.024561403508772,723,2.536842105263158,34.05,-118.34
3.2857,21,3.945827232796486,1.0351390922401171,1888,2.7642752562225477,33.79,-117.99
3.1621,6,3.939516129032258,1.0766129032258065,1584,3.193548387096774,34.09,-117.96
3.5962,15,5.923503325942351,1.1108647450110865,2503,2.7749445676274944,40.5,-120.67
3.4107,33,5.954022988505747,1.0402298850574712,620,3.5632183908045976,36.64,-119.63
5.6022,31,6.219712525667351,1.0266940451745379,1236,2.537987679671458,38.04,-122.2
4.1951,32,5.169977924944813,1.2582781456953642,1445,3.1898454746136866,33.77,-117.89
2.593,22,3.6056105610561056,1.028052805280528,1644,2.712871287128713,33.97,-118.03
1.8393,18,2.0904255319148937,1.0053191489361701,429,2.2819148936170213,33.75,-118.28
3.6346,22,6.052132701421801,1.0592417061611374,1147,2.7180094786729856,33.19,-117.23
6.1655,52,7.072727272727272,1.0654545454545454,708,2.5745454545454547,37.44,-122.15
2.9301,33,5.472154963680388,1.0653753026634383,966,2.3389830508474576,36.79,-119.78
3.609,50,4.787878787878788,0.977961433,837,2.3057851239669422,38.01,-122.12
3.4211,34,4.882716049382716,1.058641975308642,1356,4.185185185185185,33.91,-118.09
4.7813,35,4.678861788617886,1.008130081300813,809,3.2886178861788617,33.9,-118.1
4.2396,4,5.197530864197531,1.058641975308642,920,2.8395061728395063,36.35,-119.63
2.5795,42,3.933333333333333,1.1333333333333333,54,1.8,38.03,-122.14
2.8269,34,4.285266457680251,1.031347962382445,796,2.4952978056426334,35.5,-119.27
5.2375,6,7.450549450549451,1.1428571428571428,318,3.4945054945054945,38,-122.26
2.3506,50,4.878411910669975,1.0248138957816377,985,2.444168734491315,34.95,-120.43
3.6453,32,5.278532608695652,1.03125,2504,3.402173913043478,34.37,-119.06
3.3005,12,5.920187793,1.0985915492957747,1970,3.082942097026604,40.39,-122.37
3.7852,37,7.3,1.3966666666666667,490,1.6333333333333333,36.55,-121.92
6.3308,33,7.183385579937304,1.0156739811912225,1760,2.7586206896551726,34.03,-117.17
4.05,34,4.191489361702128,0.9361702127659575,152,3.234042553191489,37.33,-121.9
2.7036,24,3.8568665377176017,1.0618955512572534,2909,2.8133462282398454,34.08,-118.14
3.9375,35,5.465240642,0.9786096256684492,628,3.358288770053476,34.06,-117.93
1.4663,38,3.810725552050473,1.0126182965299684,1225,3.864353312302839,34.11,-117.31
3.016,31,4.459459459,1.0675675675675675,2181,2.9472972972972973,37.65,-122.07
2.6781,33,3.9130434782608696,1.1358695652173914,1416,1.923913043478261,34.05,-118.35
0.6775,52,1.7482866043613707,1.2112149532710281,2232,1.3906542056074767,34.05,-118.25
2.875,46,0.8461538461538461,0.8461538461538461,24,1.8461538461538463,34.28,-118.44
0.8641,37,4.074712643678161,1.0919540229885059,644,3.7011494252873565,37.93,-122.37
3.225,37,5.139841688654354,1.042216359,1163,3.0686015831134563,33.96,-118.04
4.2098,21,5.185425101214575,0.9975708502024292,6047,4.896356275303644,37.34,-121.83
3.2174,17,6.756521739130434,1.0521739130434782,553,2.4043478260869566,39.49,-121.47
3.7813,37,5.0227272727272725,0.9621212121212122,293,2.2196969696969697,37.34,-121.96
3.226,52,5.372469635627531,0.9473684210526315,1157,2.3421052631578947,37.96,-121.31
3.455,48,5.8830188679245285,1.058490566037736,1275,2.4056603773584904,38.45,-122.71
7.8575,26,7.364754098360656,1,626,2.5655737704918034,37.29,-121.9
3.1771,17,6.3806584362139915,1.125514403292181,1410,2.9012345679012346,32.74,-116.99
3.7202,30,4.802536231884058,1.036231884057971,3249,5.885869565217392,33.73,-117.86
3.9345,41,5.663194444444445,0.9791666666666666,752,2.611111111111111,38.03,-122.26
5.5196,46,5.400568181818182,0.8380681818181818,833,2.366477272727273,37.94,-122.32
0.9614,28,5.3,1.0142857142857142,171,2.442857142857143,37.9,-121.28
4.5694,28,6.219512195121951,1.0304878048780488,504,3.073170731707317,38.38,-122.33
3.4896,9,5.9620596205962055,1.1436314363143631,938,2.5420054200542004,38.68,-121.2
5.2128,52,5.862934362934363,0.9961389961389961,1242,2.3976833976833976,37.76,-122.23
3.4028,18,5.845132743362832,1.2035398230088497,754,3.336283185840708,35.55,-115.93
3.2021,45,5.281437125748503,1.2005988023952097,679,2.032934131736527,33.99,-118.35
4.2802,14,6.325670498084291,1.0689655172413792,633,2.425287356321839,39.04,-121.06
3.2969,37,5.030973451327434,0.8982300884955752,672,2.9734513274336285,34.08,-117.95
3.39,5,5.195895522,1.0764925373134329,1310,2.4440298507462686,34.04,-117.31
3.9054,14,4.088397790055248,1.0441988950276244,1681,1.8574585635359115,34.16,-118.25
3.2222,24,3.836236933797909,1.108013937,491,1.710801393728223,34.03,-118.4
2.8631,30,4.427135678,1.0452261306532664,940,2.3618090452261304,34.16,-118.12
5.2937,17,5.328903654,1.0249169435215948,2286,3.797342193,37.41,-121.96
3.4107,29,4.256756756756757,0.9797297297297297,378,2.554054054054054,34.13,-117.86
5.033,36,5.332432432432433,0.9513513513513514,1169,3.1594594594594594,37.57,-122.3
4.1379,42,4.828767123287672,1.0547945205479452,624,2.136986301369863,38.03,-122.7
2.5902,17,4.307913669064749,1.1971223021582733,1571,2.260431654676259,34.68,-118.16
3.93,52,4.781578947368421,1.181578947368421,948,2.4947368421052634,37.76,-122.46
4.5625,42,6.962962962962963,1.1851851851851851,220,2.7160493827160495,34.17,-118.85
3.0833,44,5.116704805491991,0.9405034324942791,1036,2.3707093821510297,35.29,-120.67
2.8793,42,5.062730627306273,1.014760147601476,674,2.4870848708487086,34.05,-118.36
5.6358,29,6.2837684449489215,0.978433598,2651,3.0090805902383657,37.27,-121.92
2.1062,26,3.6942148760330578,1.0764462809917354,2582,5.3347107438016526,34.26,-118.42
2.6316,34,5.4120603015075375,1.2914572864321607,478,2.4020100502512562,34.14,-118.02
1.6821,18,4.935698448,1.0864745011086474,859,1.9046563192904655,40.57,-122.35
8.7471,20,7.683087027914614,1,1945,3.193760263,34.25,-118.57
4.559,23,6.556213017751479,1.1183431952662721,1006,2.9763313609467454,40.51,-122.24
2.5625,15,5.341463414634147,1.0452961672473868,674,2.3484320557491287,38.75,-120.86
2.5652,17,3.1608040201005023,1.1122278056951425,1906,3.1926298157453936,37.32,-121.83
3.7361,19,5.034161491,1.0186335403726707,871,2.7049689440993787,33.88,-117.86
3.8372,13,5.962162162162162,1.0864864864864865,1796,3.236036036036036,37.61,-120.94
2.6797,36,4.793791574279379,0.9600886917960089,1048,2.3237250554323725,37.31,-120.5
3.1667,22,4.437751004016064,0.9678714859437751,971,3.8995983935742973,33.85,-117.88
2.5902,14,5.202608695652174,1.0643478260869565,3255,2.8304347826086955,34.09,-117.35
4.0313,18,15.813953488372093,3.116279069767442,350,2.7131782945736433,39.04,-120.16
6.0948,52,7.795454545454546,1.077922077922078,810,2.6298701298701297,34.14,-118.11
6.8927,31,6.634551495016611,0.9933554817275747,826,2.744186046511628,34.4,-119.75
4.4187,35,5.348336594911937,0.9980430528375733,1814,3.5499021526418786,34.16,-119.19
1.5328,36,2.5707865168539326,1.1606741573033708,3030,3.404494382022472,34.1,-118.31
3.049,33,3.171232876712329,1.0639269406392695,2923,2.2245053272450535,37.7,-122.48
15.0001,52,9.237288136,1.062953995157385,1266,3.0653753026634383,34.08,-118.4
8.5282,25,7.831050228310502,1.1073059360730593,1284,2.9315068493150687,34.15,-117.66
7.978,5,7.995495495495495,1.054054054054054,726,3.27027027,34.04,-117.24
4.4097,34,6.378881988,1.031055900621118,1659,2.5760869565217392,32.78,-117.19
3.5357,26,6.468,1.116,2745,10.98,32.63,-117.17
1.5625,5,2.577181208053691,0.8791946308724832,410,2.751677852348993,34.19,-119.18
1.942,31,4.3116057233704295,0.9984101748807631,1519,2.414944356120827,33.74,-116.97
6.234,7,6.511551155115511,1.0825082508250825,1047,3.4554455445544554,37.31,-121.78
7.7197,26,6,1,19,2.375,38,-122.49
10.7569,52,7.450617283950617,0.9382716049382716,465,2.8703703703703702,37.75,-122.46
3.3523,25,4.997245179063361,1.1129476584022038,1187,3.2699724517906334,34.07,-117.94
2.288,41,4.340782122905028,1.1843575418994414,1839,3.4245810055865924,34,-118.47
8.4196,21,7.207476635514019,1.0224299065420561,1422,2.6579439252336448,34.15,-118.58
5.1054,31,5.622844827586207,0.9331896551724138,1746,3.7629310344827585,37.67,-122.48
2.8,23,3.8995756718528995,1.0381895332390383,1811,2.5615275813295617,33.8,-117.94
3.6375,25,4.2387543252595155,1.069204152249135,1054,1.8235294117647058,34.16,-118.37
4.3816,28,4.871465296,1.0796915167095116,1422,3.6555269922879177,33.79,-118.28
4.5536,9,6.534939759036145,1.0313253012048194,1116,2.689156626506024,34.96,-120.41
2.8233,31,4.0607476635514015,1.0822429906542057,1987,1.8570093457943926,34.06,-118.38
6.7061,23,7.4969939879759515,1.0040080160320641,1339,2.6833667334669338,37.94,-122.01
5.0194,38,5.961206896551724,1.0258620689655173,649,2.7974137931034484,33.97,-117.4
2.3594,43,3.804560260586319,1.0488599348534202,1203,1.9592833876221498,32.76,-117.12
1.9907,17,4.341653666146646,1.0577223088923557,2566,4.003120124804992,35.2,-118.85
7.5696,4,8.026178010471204,1.1570680628272252,545,2.8534031413612566,34.87,-120.45
2.8519,17,5.047808764940239,1.0298804780876494,1764,3.5139442231075697,37.43,-120.79
5.0447,36,5.953020134228188,1.0033557046979866,784,2.6308724832214767,33.81,-118.12
5.0196,52,4.7224576271186445,1.055084745762712,1079,2.2860169491525424,37.74,-122.43
4.2727,47,4.612648221343873,0.9881422924901185,953,3.766798418972332,37.72,-122.4
3.0543,23,4.584245076586433,1.1728665207877462,1858,4.065645514223195,36.33,-121.23
3.4514,11,7.111111111111111,1.488888888888889,268,2.977777777777778,38.89,-122.83
6.8758,26,6.991228070175438,1.0263157894736843,383,3.3596491228070176,34,-117.84
3.0469,40,4.299086757990867,0.906392694,1411,3.221461187214612,37.71,-122.4
3.7644,14,5.756957328,1.0556586270871986,1704,3.1614100185528757,33.26,-117.05
4.0536,46,5.889830508474576,0.9774011299435028,748,2.1129943502824857,37.91,-122.29
2.3221,17,4.2465531224655315,1.0746147607461476,3308,2.682887266828873,32.79,-116.96
6.1953,39,6.90952381,1.0952380952380953,1007,2.3976190476190475,34.13,-118.18
2.1439,38,4.661764705882353,0.9975490196078431,2142,2.625,36.77,-119.76
5.0012,8,5.528095238095238,1.0195238095238095,5696,2.7123809523809523,35.32,-119.08
5.375,16,4.76,1.02,93,1.86,33.76,-117.84
2.7955,31,5.070063694267516,1.1401273885350318,1561,2.4856687898089174,37.68,-122.14
4.0833,33,4.836065573770492,1.010928961748634,1346,3.6775956284153004,33.93,-117.94
7.5752,52,3.142857142857143,1,55,7.857142857142857,34.02,-118.21
4.6628,16,5.413721413721413,0.9438669438669439,1696,3.525987525987526,38.01,-121.9
3.025,22,4.006802721088436,0.9829931972789115,865,2.942176870748299,33.85,-117.91
1.6336,23,11.230633802816902,2.880281690140845,1350,2.3767605633802815,34.24,-116.91
3.4583,41,4.582945736434109,1.0852713178294573,1212,1.8790697674418604,34.02,-118.45
4.25,40,5.302593659942363,1.031700288184438,1218,3.510086455331412,34.19,-118.16
2.5147,38,4,1.055363321799308,1359,4.702422145,34.28,-118.44
3.7143,49,6.201086956521739,1.298913043478261,505,2.744565217391304,38.53,-122.94
2.9688,42,4.536931818181818,1.0596590909090908,1311,3.7244318181818183,34.08,-118.03
3.8194,5,5.94015748,0.9748031496062992,2097,3.3023622047244094,34.54,-117.18
4.1776,32,5.928104575163399,1.0457516339869282,903,2.950980392156863,33.94,-117.44
4.1,21,5.816031537450723,1.038107752956636,1856,2.4388961892247045,38.49,-121.51
2.0536,42,4.735632183908046,1.0421455938697317,946,3.624521072796935,36.73,-119.74
2.6091,21,3.7839541547277937,1.1369627507163325,5546,3.1782234957020057,33.9,-118.33
3.625,13,5.479674796747967,1.048780487804878,719,2.9227642276422765,36.61,-119.46
1.6389,24,3.294294294294294,0.9219219219219219,470,1.4114114114114114,33.64,-117.94
2.1583,39,4.720512820512821,1.0974358974358975,1368,3.5076923076923077,37.95,-121.26
2.1205,36,4.833333333333333,1.0352564102564104,1283,4.112179487179487,36.45,-119.23
4.4312,45,5.671394799054373,1.0070921985815602,911,2.1536643026004727,37.75,-122.47
7.6245,21,6.663822525597269,0.9948805460750854,1528,2.6075085324232083,36.55,-121.7
3.1979,17,5.461038961038961,0.948051948,473,3.0714285714285716,32.96,-115.59
6.5284,16,6.3097345132743365,0.9557522123893806,652,2.8849557522123894,33.9,-117.89
3.4402,40,4.603818616,0.9952267303102625,1780,4.248210023866348,33.93,-118.2
2.8512,25,3.431693989071038,1.0091074681238617,1337,2.435336976320583,33.91,-118.35
8.8178,27,7.472035794183445,1.0089485458612975,1220,2.7293064876957494,37.27,-122.01
9.5823,52,7.981751824817518,1.0364963503649636,733,2.6751824817518246,34.16,-118.24
4.2944,37,4.893246187363834,1.0479302832244008,995,2.167755991285403,34.12,-118.17
2.1667,23,4.023588879528222,1.1086773378264532,4797,4.041280539174389,34.11,-117.9
7.9283,13,7.703016241299304,0.988399072,1432,3.3225058004640373,33.59,-117.69
3.0221,28,4.5943012211668925,1.1058344640434192,2240,3.039348710990502,34.2,-118.43
3.4375,34,5.293478260869565,1.0833333333333333,739,2.677536231884058,37.34,-121.96
6.7571,42,6.665178571428571,1.0580357142857142,665,2.96875,34.21,-118.2
3.4167,36,5.196347032,1.0410958904109588,725,3.310502283105023,33.86,-117.99
4.2672,47,4.650793650793651,0.9714285714285714,1119,3.552380952380952,37.72,-122.4
1.7104,33,4.2091690544412605,1.0601719197707737,1318,3.7765042979942693,37.61,-121.02
3.1493,24,7.307322929171669,1.460984393757503,1721,2.0660264105642256,33.81,-116.54
2.706,19,4.877551020408164,0.9271137026239067,1298,3.7842565597667637,36.22,-119.37
2.8214,13,5.028616852146264,1.152623211446741,1675,2.662957074721781,33.2,-117.26
3.725,35,4.114285714285714,1.0523809523809524,1161,2.7642857142857142,34.02,-118.41
4.8311,7,6.365102639296188,1.0498533724340176,1978,2.900293255131965,38.91,-120.97
4.2875,36,4.297520661157025,0.9400826446280992,1939,4.006198347107438,34.21,-118.37
3.5746,52,3.9454297407912686,1.024556616643929,1785,2.4351978171896316,37.8,-122.41
3.8825,10,5.235915492957746,1.0352112676056338,1559,2.744718309859155,38.11,-121.28
5.6336,40,5.895683453,1.2661870503597121,498,1.791366906,33.6,-117.89
3.1445,45,4.840361445783133,0.9969879518072289,633,1.9066265060240963,34.11,-118.28
3.4267,11,5.128698224852071,1.1079881656804733,2163,3.1997041420118344,34.03,-117.71
3.6518,25,4.806818181818182,1.0176767676767677,1821,2.2992424242424243,37.98,-122.3
7.3843,27,7.3839150227617605,1.0136570561456753,1956,2.968133535660091,37.23,-121.91
8.2883,34,6.618834080717488,0.9730941704035875,613,2.7488789237668163,37.37,-122.21
1.4366,18,4.5588793922127255,1.1400759734093067,4002,1.9002849002849003,33.75,-116.99
2.3382,11,5.568548387096774,1.2096774193548387,644,2.596774193548387,33.96,-116.48
4.5,34,7.366013071895424,1.1666666666666667,715,2.3366013071895426,37.93,-122.3
3.9816,10,4.735235567352356,1.1220968812209688,2959,1.9635036496350364,37.96,-122.06
1.6607,16,6.290322580645161,1.4129032258064516,337,2.174193548387097,38.99,-122.52
6.299,16,7.628647214854111,1.0371352785145889,1089,2.8885941644562334,37.93,-121.93
4.5281,35,5.055674518201285,0.9807280513918629,1727,3.6980728051391862,37.61,-122.1
5.2374,26,5.2405063291139244,0.9430379746835443,508,3.2151898734177213,34.45,-118.53
3.6563,13,5.563245823389021,1.107398568019093,1110,2.649164677804296,39.17,-120.93
8.7015,18,7.5198237885462555,0.9559471365638766,1272,2.801762114537445,33.78,-118.05
3.2708,46,4.323462414578588,1.0045558086560364,978,2.2277904328018225,32.74,-117.12
4.4375,48,5.474725274725275,1.010989010989011,937,2.059340659340659,37.9,-122.54
3.3438,8,6.096871846619576,0.987891019,3031,3.058526740665994,34.4,-117.27
7.916,23,8.572538860103627,1.038860103626943,1116,2.8911917098445596,32.8,-117.05
2.4074,24,3.3333333333333335,1.0504009163802979,2522,2.888888888888889,34.17,-118.31
1.8783,45,4.445333333333333,1.064,928,2.474666666666667,34.02,-118.33
1.4224,33,1.819277108433735,1,380,4.578313253012048,33.98,-118.19
3.6371,34,6.002638522427441,0.9894459102902374,1021,2.6939313984168867,32.81,-117.16
6.91,40,4.920454545454546,1.0284090909090908,399,2.2670454545454546,34.08,-118.6
3.1641,21,4.833333333333333,1.1067146282973621,2558,3.067146282973621,34.05,-117.82
2.8807,17,5.724288840262582,1.0765864332603938,1158,2.533916849015317,38.73,-120.84
4.0616,13,5.157894736842105,1.019736842105263,2814,3.7026315789473685,32.59,-117.06
2.6464,37,3.954692556634304,1.0533980582524272,1562,2.527508090614887,37.69,-122.11
2.375,41,5.205078125,1.005859375,1664,3.25,32.68,-117.06
6.4894,16,7.381656804733728,0.9792899408284024,1118,3.3076923076923075,38.37,-122.02
8.0113,18,7.233333333333333,0.9814814814814815,658,2.437037037037037,38.29,-122.18
1.9818,33,2.3061889250814334,1.1172638436482085,2013,3.278501628664495,34.06,-118.27
3.567,52,4.550632911392405,1.0253164556962024,1340,2.1202531645569622,37.76,-122.25
2.4612,45,4.370473537604457,1,1203,3.350974930362117,34.03,-118.14
3.9861,13,5.849019607843137,1.0470588235294118,1417,2.7784313725490195,38.01,-121.77
4.7973,28,5.964406779661017,0.988135593,1720,2.9152542372881354,32.75,-116.97
1.3403,43,4.2,1.1128205128205129,1213,3.1102564102564103,34,-118.27
4.506,26,5.500676589986468,1.0027063599458728,1960,2.6522327469553453,33.74,-117.99
1.9427,42,4.136666666666667,1.03,821,2.736666666666667,37.78,-122.29
2.0591,15,4.840046029919447,1.0609896432681243,1863,2.143843498273878,41.74,-122.61
3.5987,31,4.2272,1.0896,1303,2.0848,34.03,-118.47
3.6667,15,14.304761904761905,2.9285714285714284,437,2.080952380952381,33.8,-116.48
3.6,48,4.988919667590028,0.9778393351800554,1071,2.966759002770083,36.92,-121.75
5.2801,34,5.510526315789473,1,1207,3.1763157894736844,34.25,-118.45
3.1989,37,3.943820224719101,0.9962546816479401,939,3.5168539325842696,37.47,-122.2
2.9779,30,4.422976501305483,1.0391644908616189,1181,3.083550914,33.88,-118.16
4.2237,25,5.995226730310263,1.0513126491646778,1994,2.379474940334129,38.27,-122.45
2.5321,37,4.344827586206897,1.030852994555354,2499,4.535390199637024,33.89,-118.2
4.7308,44,5.950617283950617,1.028806584,721,2.9670781893004117,34.14,-118.03
2.4545,36,4.045662100456621,1.1552511415525115,809,3.6940639269406392,33.77,-118.26
4.6591,27,6.4964200477326965,1.1169451073985681,1164,2.7780429594272076,34.26,-118.49
2.9783,19,5.093514328808446,1.009049773755656,2426,3.659125188536953,37.66,-120.9
2.7426,27,3.0864197530864197,0.9814814814814815,732,4.518518518518518,33.91,-118.22
3.1315,18,3.8207024029574863,1.423290203327172,870,1.6081330868761552,33.83,-117.96
8.1397,17,7.480769230769231,1.0064102564102564,1917,3.0721153846153846,34.17,-118.83
5.1269,6,4.973083197389886,1.0358890701468189,2678,2.1843393148450243,33.76,-118.3
5.3495,20,6.057591623036649,0.937172775,572,2.994764397905759,36.3,-119.29
